#year,month,day,lat,lon,frph,instrument
2023,4,5,33.52,119.94,3.76,AHI Himawari-9
2023,4,5,33.5,115.58,9.17,AHI Himawari-9
2023,4,5,33.5,115.68,6.24,AHI Himawari-9
2023,4,5,33.48,116.04,11.52,AHI Himawari-9
2023,4,5,33.44,113.62,9.94,AHI Himawari-9
2023,4,5,33.38,117.2,7.7,AHI Himawari-9
2023,4,5,33.38,119.4,5.88,AHI Himawari-9
2023,4,5,33.34,113.9,7.04,AHI Himawari-9
2023,4,5,33.34,113.92,7.04,AHI Himawari-9
2023,4,5,33.34,115.08,2.77,AHI Himawari-9
2023,4,5,33.32,116.32,12.42,AHI Himawari-9
2023,4,5,33.26,119.36,14.66,AHI Himawari-9
2023,4,5,33.26,119.4,5.46,AHI Himawari-9
2023,4,5,33.24,116.2,14.77,AHI Himawari-9
2023,4,5,33.24,119.42,24.73,AHI Himawari-9
2023,4,5,33.2,116.42,9.13,AHI Himawari-9
2023,4,5,33.2,117.22,14.03,AHI Himawari-9
2023,4,5,33.1,113.08,2.37,AHI Himawari-9
2023,4,5,33.1,113.52,1.87,AHI Himawari-9
2023,4,5,32.84,118.46,16.68,AHI Himawari-9
2023,4,5,32.74,113.3,7.01,AHI Himawari-9
2023,4,5,32.72,113.2,11.13,AHI Himawari-9
2023,4,5,32.72,113.22,11.13,AHI Himawari-9
2023,4,5,32.72,113.94,18.43,AHI Himawari-9
2023,4,5,32.7,112.82,8.26,AHI Himawari-9
2023,4,5,32.7,113.22,11.13,AHI Himawari-9
2023,4,5,32.7,115.56,23.6,AHI Himawari-9
2023,4,5,32.68,112.86,5.59,AHI Himawari-9
2023,4,5,32.68,115.36,4.3,AHI Himawari-9
2023,4,5,32.68,118,14.93,AHI Himawari-9
2023,4,5,32.64,112.76,10.3,AHI Himawari-9
2023,4,5,32.64,112.78,10.3,AHI Himawari-9
2023,4,5,32.58,115.32,1.67,AHI Himawari-9
2023,4,5,32.56,112.68,10.24,AHI Himawari-9
2023,4,5,32.44,118,11.83,AHI Himawari-9
2023,4,5,32.42,117.92,5.98,AHI Himawari-9
2023,4,5,32.4,117.7,5.64,AHI Himawari-9
2023,4,5,32.4,117.72,5.64,AHI Himawari-9
2023,4,5,32.38,114.18,13.16,AHI Himawari-9
2023,4,5,32.3,115.52,11.31,AHI Himawari-9
2023,4,5,32.28,115.52,11.31,AHI Himawari-9
2023,4,5,32.28,115.54,11.31,AHI Himawari-9
2023,4,5,32.28,119.56,2.3,AHI Himawari-9
2023,4,5,32.26,115.34,14.92,AHI Himawari-9
2023,4,5,32.26,115.4,16.93,AHI Himawari-9
2023,4,5,32.24,115.42,16.93,AHI Himawari-9
2023,4,5,32.22,116.7,6.12,AHI Himawari-9
2023,4,5,32.2,115.28,3.44,AHI Himawari-9
2023,4,5,32.16,116.28,5.88,AHI Himawari-9
2023,4,5,32.14,117.54,18.23,AHI Himawari-9
2023,4,5,32.08,117.24,17.85,AHI Himawari-9
2023,4,5,32.06,115.38,5.17,AHI Himawari-9
2023,4,5,32,109.14,2.44,AHI Himawari-9
2023,4,5,31.74,113.38,6.12,AHI Himawari-9
2023,4,5,31.72,113.38,5.61,AHI Himawari-9
2023,4,5,31.48,107.92,3.13,AHI Himawari-9
2023,4,5,31.44,116.76,12.1,AHI Himawari-9
2023,4,5,31.42,104.5,16.03,AHI Himawari-9
2023,4,5,31.4,116.5,8.8,AHI Himawari-9
2023,4,5,31.38,114.48,11.76,AHI Himawari-9
2023,4,5,31.38,116.48,10.62,AHI Himawari-9
2023,4,5,31.3,114.04,34.98,AHI Himawari-9
2023,4,5,31.28,112.68,5.55,AHI Himawari-9
2023,4,5,31.28,114.02,25.14,AHI Himawari-9
2023,4,5,31.28,114.04,25.14,AHI Himawari-9
2023,4,5,31.28,114.06,32.22,AHI Himawari-9
2023,4,5,31.22,94.22,15.69,AHI Himawari-9
2023,4,5,31.02,113.16,8.33,AHI Himawari-9
2023,4,5,31,112.42,17.81,AHI Himawari-9
2023,4,5,30.98,114.3,9.1,AHI Himawari-9
2023,4,5,30.98,114.32,9.1,AHI Himawari-9
2023,4,5,30.96,114.42,13.52,AHI Himawari-9
2023,4,5,30.84,113.96,24.62,AHI Himawari-9
2023,4,5,30.82,113.88,65.39,AHI Himawari-9
2023,4,5,30.82,113.9,73.57,AHI Himawari-9
2023,4,5,30.82,113.92,73.57,AHI Himawari-9
2023,4,5,30.8,113.92,48.65,AHI Himawari-9
2023,4,5,30.76,116.96,27.52,AHI Himawari-9
2023,4,5,30.72,114.94,9.67,AHI Himawari-9
2023,4,5,30.64,114.52,38.98,AHI Himawari-9
2023,4,5,30.52,115.42,29.12,AHI Himawari-9
2023,4,5,30.38,114.46,13.31,AHI Himawari-9
2023,4,5,30.24,113.5,11,AHI Himawari-9
2023,4,5,30.22,114.12,18.92,AHI Himawari-9
2023,4,5,30.14,113.78,15.87,AHI Himawari-9
2023,4,5,30.02,113.58,66.15,AHI Himawari-9
2023,4,5,29.98,112.34,36.29,AHI Himawari-9
2023,4,5,29.98,112.36,36.29,AHI Himawari-9
2023,4,5,29.92,103.78,2.58,AHI Himawari-9
2023,4,5,29.88,106.1,21.63,AHI Himawari-9
2023,4,5,29.8,105.18,38.87,AHI Himawari-9
2023,4,5,29.68,118.14,20.73,AHI Himawari-9
2023,4,5,29.64,112.3,36.07,AHI Himawari-9
2023,4,5,29.64,114.98,39.91,AHI Himawari-9
2023,4,5,29.62,106.98,12.5,AHI Himawari-9
2023,4,5,29.62,114.98,39.91,AHI Himawari-9
2023,4,5,29.6,107,12.5,AHI Himawari-9
2023,4,5,29.58,115.88,12.63,AHI Himawari-9
2023,4,5,29.46,94.5,18.75,AHI Himawari-9
2023,4,5,29.24,105.2,12.12,AHI Himawari-9
2023,4,5,29.2,114.52,6.93,AHI Himawari-9
2023,4,5,29.2,116.84,28.23,AHI Himawari-9
2023,4,5,29.2,116.86,24.85,AHI Himawari-9
2023,4,5,29.18,105.38,29.1,AHI Himawari-9
2023,4,5,29.18,105.4,29.1,AHI Himawari-9
2023,4,5,28.9,116.82,20.88,AHI Himawari-9
2023,4,5,28.82,115.52,6.21,AHI Himawari-9
2023,4,5,28.8,116.16,23.78,AHI Himawari-9
2023,4,5,28.78,105.12,9.59,AHI Himawari-9
2023,4,5,28.78,116.16,23.78,AHI Himawari-9
2023,4,5,28.78,116.18,23.78,AHI Himawari-9
2023,4,5,28.56,116.24,23.1,AHI Himawari-9
2023,4,5,28.56,116.26,8.66,AHI Himawari-9
2023,4,5,28.34,109.14,10.38,AHI Himawari-9
2023,4,5,28.16,116.52,16.74,AHI Himawari-9
2023,4,5,28.14,116.52,21.06,AHI Himawari-9
2023,4,5,28.12,116.52,21.06,AHI Himawari-9
2023,4,5,28.08,108.48,4.72,AHI Himawari-9
2023,4,5,27.92,109.44,3.72,AHI Himawari-9
2023,4,5,27.76,116.72,42.1,AHI Himawari-9
2023,4,5,27.72,102.18,14.57,AHI Himawari-9
2023,4,5,27.56,118.8,21.95,AHI Himawari-9
2023,4,5,27.56,118.82,21.95,AHI Himawari-9
2023,4,5,27.4,115.6,35.07,AHI Himawari-9
2023,4,5,27.34,99.64,51.04,AHI Himawari-9
2023,4,5,26.8,118.02,61.08,AHI Himawari-9
2023,4,5,26.78,104.02,18.43,AHI Himawari-9
2023,4,5,26.76,115.94,14.84,AHI Himawari-9
2023,4,5,26.66,117.58,23.08,AHI Himawari-9
2023,4,5,26.56,103.6,24.63,AHI Himawari-9
2023,4,5,26.56,103.62,24.63,AHI Himawari-9
2023,4,5,26.54,103.6,22.95,AHI Himawari-9
2023,4,5,26.24,106.28,34.04,AHI Himawari-9
2023,4,5,26.08,105.28,54.51,AHI Himawari-9
2023,4,5,26.02,105.24,28.66,AHI Himawari-9
2023,4,5,25.98,100.22,49.73,AHI Himawari-9
2023,4,5,25.96,104.54,95.4,AHI Himawari-9
2023,4,5,25.9,100.12,14.85,AHI Himawari-9
2023,4,5,25.88,105.12,41.61,AHI Himawari-9
2023,4,5,25.88,105.3,13.42,AHI Himawari-9
2023,4,5,25.84,105.12,70.51,AHI Himawari-9
2023,4,5,25.84,105.16,55.97,AHI Himawari-9
2023,4,5,25.76,105.86,66.59,AHI Himawari-9
2023,4,5,25.6,106.04,62.49,AHI Himawari-9
2023,4,5,25.48,104.56,556.11,AHI Himawari-9
2023,4,5,25.46,104.58,53.54,AHI Himawari-9
2023,4,5,25.46,104.6,53.54,AHI Himawari-9
2023,4,5,25.46,105.36,58.82,AHI Himawari-9
2023,4,5,25.38,104.36,45.07,AHI Himawari-9
2023,4,5,25.38,104.38,33.51,AHI Himawari-9
2023,4,5,25.38,104.4,22.85,AHI Himawari-9
2023,4,5,25.32,103.86,7.53,AHI Himawari-9
2023,4,5,25.22,121.62,65.36,AHI Himawari-9
2023,4,5,25.2,106.7,43.77,AHI Himawari-9
2023,4,5,25.16,106.42,166.98,AHI Himawari-9
2023,4,5,25.16,106.44,184,AHI Himawari-9
2023,4,5,24.86,107.74,27.23,AHI Himawari-9
2023,4,5,24.78,99.4,12.24,AHI Himawari-9
2023,4,5,24.78,104.9,23.9,AHI Himawari-9
2023,4,5,24.78,121.06,66.46,AHI Himawari-9
2023,4,5,24.76,99.42,12.24,AHI Himawari-9
2023,4,5,24.74,99.44,22.91,AHI Himawari-9
2023,4,5,24.74,99.46,22.91,AHI Himawari-9
2023,4,5,24.66,102.9,100.67,AHI Himawari-9
2023,4,5,24.66,102.92,136.17,AHI Himawari-9
2023,4,5,24.64,102.94,44.83,AHI Himawari-9
2023,4,5,24.52,104.96,13.03,AHI Himawari-9
2023,4,5,24.5,105.38,48.53,AHI Himawari-9
2023,4,5,24.46,98.22,25.39,AHI Himawari-9
2023,4,5,24.44,104.08,42.03,AHI Himawari-9
2023,4,5,24.42,100.06,9.52,AHI Himawari-9
2023,4,5,24.42,103.02,5.23,AHI Himawari-9
2023,4,5,24.42,105.36,46.05,AHI Himawari-9
2023,4,5,24.42,106.58,123.93,AHI Himawari-9
2023,4,5,24.4,105.32,12.09,AHI Himawari-9
2023,4,5,24.4,105.38,43.43,AHI Himawari-9
2023,4,5,24.4,105.4,58.04,AHI Himawari-9
2023,4,5,24.4,105.42,23.59,AHI Himawari-9
2023,4,5,24.4,106.52,54.21,AHI Himawari-9
2023,4,5,24.4,106.54,54.21,AHI Himawari-9
2023,4,5,24.4,106.58,159.38,AHI Himawari-9
2023,4,5,24.38,105.32,12.09,AHI Himawari-9
2023,4,5,24.38,105.34,12.09,AHI Himawari-9
2023,4,5,24.38,105.4,36.94,AHI Himawari-9
2023,4,5,24.38,105.42,36.94,AHI Himawari-9
2023,4,5,24.36,99.62,14.33,AHI Himawari-9
2023,4,5,24.36,105.54,25.18,AHI Himawari-9
2023,4,5,24.36,105.56,25.18,AHI Himawari-9
2023,4,5,24.34,104.48,23.73,AHI Himawari-9
2023,4,5,24.3,105.7,16.95,AHI Himawari-9
2023,4,5,24.3,105.72,16.95,AHI Himawari-9
2023,4,5,24.28,105.72,25,AHI Himawari-9
2023,4,5,24.28,105.74,13.29,AHI Himawari-9
2023,4,5,24.26,120.52,8.09,AHI Himawari-9
2023,4,5,24.24,103.9,118.2,AHI Himawari-9
2023,4,5,24.2,104.3,8.59,AHI Himawari-9
2023,4,5,24.2,105.24,102.29,AHI Himawari-9
2023,4,5,24.2,120.66,48.45,AHI Himawari-9
2023,4,5,24.18,102.72,20.43,AHI Himawari-9
2023,4,5,24.18,102.74,20.43,AHI Himawari-9
2023,4,5,24.18,104.26,9.9,AHI Himawari-9
2023,4,5,24.16,103.66,17.9,AHI Himawari-9
2023,4,5,24.16,105.16,24.95,AHI Himawari-9
2023,4,5,24.14,105.84,38.28,AHI Himawari-9
2023,4,5,24.14,105.86,38.28,AHI Himawari-9
2023,4,5,24.14,117.3,35.12,AHI Himawari-9
2023,4,5,24.12,105.82,15.32,AHI Himawari-9
2023,4,5,24.12,105.84,15.32,AHI Himawari-9
2023,4,5,24.12,105.86,38.28,AHI Himawari-9
2023,4,5,24.12,115.78,26.13,AHI Himawari-9
2023,4,5,24.1,105.84,15.32,AHI Himawari-9
2023,4,5,24.1,105.86,39.73,AHI Himawari-9
2023,4,5,24.08,104.54,10.87,AHI Himawari-9
2023,4,5,24.08,104.56,57.53,AHI Himawari-9
2023,4,5,24.08,104.58,57.53,AHI Himawari-9
2023,4,5,24.06,104.58,16.26,AHI Himawari-9
2023,4,5,24.06,104.96,62.33,AHI Himawari-9
2023,4,5,24.04,99.84,18.66,AHI Himawari-9
2023,4,5,24.04,104.36,35.97,AHI Himawari-9
2023,4,5,24.04,104.64,16.99,AHI Himawari-9
2023,4,5,24.04,105.48,15.72,AHI Himawari-9
2023,4,5,23.94,120.68,15.45,AHI Himawari-9
2023,4,5,23.94,120.7,15.45,AHI Himawari-9
2023,4,5,23.92,104.2,8.06,AHI Himawari-9
2023,4,5,23.92,105.16,33.07,AHI Himawari-9
2023,4,5,23.9,120.42,3.85,AHI Himawari-9
2023,4,5,23.88,117.04,48.34,AHI Himawari-9
2023,4,5,23.86,103.82,29.4,AHI Himawari-9
2023,4,5,23.86,104.3,39.86,AHI Himawari-9
2023,4,5,23.86,104.32,8.79,AHI Himawari-9
2023,4,5,23.84,103.82,46.02,AHI Himawari-9
2023,4,5,23.84,104.14,8.34,AHI Himawari-9
2023,4,5,23.84,104.3,32.71,AHI Himawari-9
2023,4,5,23.84,104.46,49.92,AHI Himawari-9
2023,4,5,23.84,104.5,20.43,AHI Himawari-9
2023,4,5,23.84,116.8,26.95,AHI Himawari-9
2023,4,5,23.82,104.14,17.35,AHI Himawari-9
2023,4,5,23.8,103.2,10.35,AHI Himawari-9
2023,4,5,23.74,107.06,16.84,AHI Himawari-9
2023,4,5,23.7,104.64,67.56,AHI Himawari-9
2023,4,5,23.7,120.58,20.79,AHI Himawari-9
2023,4,5,23.68,104.6,87.39,AHI Himawari-9
2023,4,5,23.68,104.62,87.39,AHI Himawari-9
2023,4,5,23.68,104.7,199.17,AHI Himawari-9
2023,4,5,23.68,104.72,111.96,AHI Himawari-9
2023,4,5,23.68,105.56,44.36,AHI Himawari-9
2023,4,5,23.66,115.08,31.92,AHI Himawari-9
2023,4,5,23.64,103.14,104.01,AHI Himawari-9
2023,4,5,23.64,104.7,235.94,AHI Himawari-9
2023,4,5,23.64,104.74,70.96,AHI Himawari-9
2023,4,5,23.62,103.14,241.62,AHI Himawari-9
2023,4,5,23.62,108.06,44.99,AHI Himawari-9
2023,4,5,23.6,103.8,80.77,AHI Himawari-9
2023,4,5,23.6,103.82,77.77,AHI Himawari-9
2023,4,5,23.6,108.06,129.21,AHI Himawari-9
2023,4,5,23.58,102.92,88.48,AHI Himawari-9
2023,4,5,23.58,103.14,20.75,AHI Himawari-9
2023,4,5,23.56,104.58,13.67,AHI Himawari-9
2023,4,5,23.56,110.48,20.66,AHI Himawari-9
2023,4,5,23.54,100.36,10.9,AHI Himawari-9
2023,4,5,23.54,104.72,66.15,AHI Himawari-9
2023,4,5,23.54,110.48,20.66,AHI Himawari-9
2023,4,5,23.52,99.44,37.82,AHI Himawari-9
2023,4,5,23.52,103.8,84.22,AHI Himawari-9
2023,4,5,23.52,104.7,67.83,AHI Himawari-9
2023,4,5,23.52,116.56,31.69,AHI Himawari-9
2023,4,5,23.5,103.68,15.56,AHI Himawari-9
2023,4,5,23.5,104.16,7.92,AHI Himawari-9
2023,4,5,23.5,105.08,78.99,AHI Himawari-9
2023,4,5,23.48,104.1,57.74,AHI Himawari-9
2023,4,5,23.48,104.14,141.69,AHI Himawari-9
2023,4,5,23.48,104.16,70.07,AHI Himawari-9
2023,4,5,23.48,104.42,25.98,AHI Himawari-9
2023,4,5,23.48,105.1,118.35,AHI Himawari-9
2023,4,5,23.48,105.26,14.42,AHI Himawari-9
2023,4,5,23.48,105.3,10.78,AHI Himawari-9
2023,4,5,23.48,106.3,23.93,AHI Himawari-9
2023,4,5,23.48,107.46,18.75,AHI Himawari-9
2023,4,5,23.46,99.8,40.72,AHI Himawari-9
2023,4,5,23.46,101.42,18.88,AHI Himawari-9
2023,4,5,23.46,104.4,12.19,AHI Himawari-9
2023,4,5,23.46,104.42,48.64,AHI Himawari-9
2023,4,5,23.46,104.58,15.52,AHI Himawari-9
2023,4,5,23.46,104.6,15.52,AHI Himawari-9
2023,4,5,23.46,106.32,186.87,AHI Himawari-9
2023,4,5,23.46,106.8,38.22,AHI Himawari-9
2023,4,5,23.44,104.4,17.7,AHI Himawari-9
2023,4,5,23.44,104.44,49.09,AHI Himawari-9
2023,4,5,23.44,104.46,17.02,AHI Himawari-9
2023,4,5,23.44,106.8,38.22,AHI Himawari-9
2023,4,5,23.44,106.94,28.71,AHI Himawari-9
2023,4,5,23.42,106.32,86.22,AHI Himawari-9
2023,4,5,23.42,106.34,87.31,AHI Himawari-9
2023,4,5,23.42,106.36,62.65,AHI Himawari-9
2023,4,5,23.4,99.52,16.47,AHI Himawari-9
2023,4,5,23.4,100.38,13.97,AHI Himawari-9
2023,4,5,23.4,120.2,58.69,AHI Himawari-9
2023,4,5,23.36,102.26,99.64,AHI Himawari-9
2023,4,5,23.36,106.94,17.11,AHI Himawari-9
2023,4,5,23.36,107.16,48.05,AHI Himawari-9
2023,4,5,23.36,107.18,121.49,AHI Himawari-9
2023,4,5,23.36,120.42,14.47,AHI Himawari-9
2023,4,5,23.34,100.38,18.61,AHI Himawari-9
2023,4,5,23.34,100.4,22.07,AHI Himawari-9
2023,4,5,23.3,105.4,14.24,AHI Himawari-9
2023,4,5,23.26,99.44,12.06,AHI Himawari-9
2023,4,5,23.26,99.46,12.06,AHI Himawari-9
2023,4,5,23.26,99.62,12.51,AHI Himawari-9
2023,4,5,23.26,100.68,10.28,AHI Himawari-9
2023,4,5,23.22,109.38,14.73,AHI Himawari-9
2023,4,5,23.22,109.4,14.73,AHI Himawari-9
2023,4,5,23.2,99.44,37.03,AHI Himawari-9
2023,4,5,23.2,100.78,11.81,AHI Himawari-9
2023,4,5,23.2,103.88,129.32,AHI Himawari-9
2023,4,5,23.18,106.42,25.13,AHI Himawari-9
2023,4,5,23.16,106.42,79.75,AHI Himawari-9
2023,4,5,23.14,106.44,42.27,AHI Himawari-9
2023,4,5,23.12,116.34,56.54,AHI Himawari-9
2023,4,5,23.1,107.66,10.12,AHI Himawari-9
2023,4,5,23.06,99.78,10.62,AHI Himawari-9
2023,4,5,23.06,99.8,10.62,AHI Himawari-9
2023,4,5,23.04,99.78,10.76,AHI Himawari-9
2023,4,5,23.04,99.8,10.76,AHI Himawari-9
2023,4,5,23.02,99.84,11.54,AHI Himawari-9
2023,4,5,22.94,100.32,18.1,AHI Himawari-9
2023,4,5,22.94,105.94,10.17,AHI Himawari-9
2023,4,5,22.86,113.42,32.81,AHI Himawari-9
2023,4,5,22.8,103.66,16.68,AHI Himawari-9
2023,4,5,22.8,104.46,48.76,AHI Himawari-9
2023,4,5,22.8,104.48,44.83,AHI Himawari-9
2023,4,5,22.74,99.62,14.26,AHI Himawari-9
2023,4,5,22.74,120.48,35.1,AHI Himawari-9
2023,4,5,22.7,99.6,12.7,AHI Himawari-9
2023,4,5,22.66,107.42,10.92,AHI Himawari-9
2023,4,5,22.56,107.24,46.62,AHI Himawari-9
2023,4,5,22.56,107.26,46.53,AHI Himawari-9
2023,4,5,22.46,99.72,6.41,AHI Himawari-9
2023,4,5,22.44,100.76,10.85,AHI Himawari-9
2023,4,5,22.44,113.2,24.87,AHI Himawari-9
2023,4,5,22.42,99.52,8.06,AHI Himawari-9
2023,4,5,22.42,99.54,8.06,AHI Himawari-9
2023,4,5,22.42,99.56,11.27,AHI Himawari-9
2023,4,5,22.42,99.58,21.57,AHI Himawari-9
2023,4,5,22.42,99.6,21.53,AHI Himawari-9
2023,4,5,22.4,99.62,15.53,AHI Himawari-9
2023,4,5,22.4,99.68,42.04,AHI Himawari-9
2023,4,5,22.4,99.7,42.04,AHI Himawari-9
2023,4,5,22.4,112.54,27.34,AHI Himawari-9
2023,4,5,22.3,99.4,19.97,AHI Himawari-9
2023,4,5,22.3,112.44,23.64,AHI Himawari-9
2023,4,5,22.28,99.56,43.05,AHI Himawari-9
2023,4,5,22.28,99.6,11.02,AHI Himawari-9
2023,4,5,22.28,100.42,17.12,AHI Himawari-9
2023,4,5,22.22,110,16.57,AHI Himawari-9
2023,4,5,22.18,99.62,11.02,AHI Himawari-9
2023,4,5,22.16,99.56,25.15,AHI Himawari-9
2023,4,5,22.14,99.54,8.86,AHI Himawari-9
2023,4,5,22.14,100.16,4.45,AHI Himawari-9
2023,4,5,22.12,107.32,11.15,AHI Himawari-9
2023,4,5,22.06,112.56,31.03,AHI Himawari-9
2023,4,5,21.98,112.8,30.54,AHI Himawari-9
2023,4,5,21.96,112.88,24.89,AHI Himawari-9
2023,4,5,21.22,109.9,9.98,AHI Himawari-9
2023,4,5,20.42,110.26,20.41,AHI Himawari-9
2023,4,5,19.4,110.1,10.58,AHI Himawari-9
2023,4,5,19.38,110.12,10.34,AHI Himawari-9
2023,4,5,18.6,109.62,65.14,AHI Himawari-9
2023,4,5,18.56,108.72,114.87,AHI Himawari-9
2023,4,5,18.54,108.7,51.51,AHI Himawari-9
2023,4,5,18.54,108.72,51.51,AHI Himawari-9
